station_id,station,basin,river,admin_region,official_lng,official_lat,snap_lng,snap_lat,snap_source,station_type,important_section
693,楚雄,长江,龙川江,云南,101.56922,25.05436,101.56922,25.05436,official_coordinate,river,否
720,石柱,长江,龙河,重庆,108.133333,30,108.133333,30,official_coordinate,river,否
743,底堡,长江,龙溪河,四川,104.008632,28.910535,104.008632,28.910535,official_coordinate,river,否
1083,危坊,长江流域,万载河,江西,114.402916,28.134527,114.402916,28.134527,official_coordinate,river,否
1078,新田,长江流域,乌江,江西,115.275833,27.216972,115.275833,27.216972,official_coordinate,river,否
1302,虎山,长江流域,乐安河,江西,117.269444,28.908056,117.269444,28.908056,official_coordinate,river,是
1117,奉新,长江流域,南潦水,江西,115.382666,28.699444,115.382666,28.699444,official_coordinate,river,否
1116,晋坪,长江流域,南潦水,江西,114.954083,28.679944,114.954083,28.679944,official_coordinate,river,否
1075,白沙,长江流域,孤江,江西,115.431333,26.955417,115.431333,26.955417,official_coordinate,river,否
1089,桃陂,长江流域,宜黄水,江西,116.27319,27.625389,116.27319,27.625389,official_coordinate,river,否
1090,崇仁,长江流域,崇仁水,江西,116.05158,27.759583,116.05158,27.759583,official_coordinate,river,否
1084,廖家湾,长江流域,抚河,江西,116.40008,27.975417,116.40008,27.975417,official_coordinate,river,否
1299,李家渡,长江流域,抚河,江西,116.158972,28.217555,116.158972,28.217555,official_coordinate,river,是
1104,樟树坑,长江流域,昌江,江西,117.231389,29.413889,117.231389,29.413889,official_coordinate,river,否
1301,渡峰坑,长江流域,昌江,江西,117.191389,29.266111,117.191389,29.266111,official_coordinate,river,是
1103,潭口,长江流域,昌江,江西,117.383333,29.683333,117.383333,29.683333,official_coordinate,river,否
1102,柏泉,长江流域,泸溪水,江西,117.11203,27.810667,117.11203,27.810667,official_coordinate,river,否
1115,万家埠,长江流域,潦水,江西,115.647583,28.859472,115.647583,28.859472,official_coordinate,river,否
1087,南丰,长江流域,盱江,江西,116.53117,27.205083,116.53117,27.205083,official_coordinate,river,否
1088,南城,长江流域,盱江,江西,116.635194,27.547361,116.635194,27.547361,official_coordinate,river,否
1086,沙子岭,长江流域,盱江,江西,116.34417,26.879833,116.34417,26.879833,official_coordinate,river,否
1091,马口,长江流域,相水,江西,116.02694,27.594361,116.02694,27.594361,official_coordinate,river,否
1077,上沙兰,长江流域,禾水,江西,114.796357,26.93439,114.796357,26.93439,official_coordinate,river,否
1076,永新,长江流域,禾水,江西,114.245917,26.956417,114.245917,26.956417,official_coordinate,river,否
1079,宜春,长江流域,袁水,江西,114.3795,27.800611,114.3795,27.800611,official_coordinate,river,否
1080,新余,长江流域,袁水,江西,114.939305,27.798583,114.939305,27.798583,official_coordinate,river,否
1061,丰城,长江流域,赣江,江西,115.777222,28.198805,115.777222,28.198805,official_coordinate,river,否
1063,南昌,长江流域,赣江,江西,115.880055,28.694,115.880055,28.694,official_coordinate,river,否
1285,吉安,长江流域,赣江,江西,114.981861,27.099611,114.981861,27.099611,official_coordinate,river,是
1286,外洲,长江流域,赣江,江西,115.844722,28.638888,115.844722,28.638888,official_coordinate,river,是
1059,峡江,长江流域,赣江,江西,115.150722,27.546583,115.150722,27.546583,official_coordinate,river,否
1056,栋背,长江流域,赣江,江西,114.693472,26.566972,114.693472,26.566972,official_coordinate,river,否
1060,樟树,长江流域,赣江,江西,115.544527,28.072138,115.544527,28.072138,official_coordinate,river,否
1057,泰和,长江流域,赣江,江西,114.867778,26.786444,114.867778,26.786444,official_coordinate,river,否
1081,上高,长江流域,锦河,江西,114.920111,28.235166,114.920111,28.235166,official_coordinate,river,否
1082,高安,长江流域,锦河,江西,115.37325,28.418527,115.37325,28.418527,official_coordinate,river,否
1185,临平(下),长江流域太湖区,下塘河,浙江,120.269444,30.457916,120.269444,30.457916,official_coordinate,river,否
1153,瓶窑,长江流域太湖区,东苕溪,浙江,119.964916,30.397805,119.964916,30.397805,official_coordinate,river,否
1152,余杭,长江流域太湖区,南苕溪,浙江,119.925611,30.276305,119.925611,30.276305,official_coordinate,river,否
1166,夹浦,长江流域太湖区,夹浦港,浙江,119.938155,31.107768,119.938155,31.107768,official_coordinate,river,否
1165,小梅口,长江流域太湖区,小梅港,浙江,120.101592,30.956725,120.101592,30.956725,official_coordinate,river,否
1180,嘉兴,长江流域太湖区,杭嘉平运河,浙江,120.700421,30.75559,120.700421,30.75559,official_coordinate,river,否
1179,崇德,长江流域太湖区,杭嘉平运河,浙江,120.420775,30.521017,120.420775,30.521017,official_coordinate,river,否
1181,王江泾,长江流域太湖区,杭嘉平运河,浙江,120.701293,30.887031,120.701293,30.887031,official_coordinate,river,否
1186,欤城,长江流域太湖区,海盐塘,浙江,120.846,30.527,120.846,30.527,official_coordinate,river,否
1183,乌镇,长江流域太湖区,澜溪塘,浙江,120.494978,30.755272,120.494978,30.755272,official_coordinate,river,否
1154,杭长桥,长江流域太湖区,苕溪,浙江,120.077469,30.866664,120.077469,30.866664,official_coordinate,river,否
1155,梅溪,长江流域太湖区,西苕溪,浙江,119.755378,30.805582,119.755378,30.805582,official_coordinate,river,否
1156,港口,长江流域太湖区,西苕溪,浙江,119.86896,30.868329,119.86896,30.868329,official_coordinate,river,否
1182,新市,长江流域太湖区,运河,浙江,120.275538,30.611721,120.275538,30.611721,official_coordinate,river,否
1168,长兴,长江流域太湖区,长兴港,浙江,119.910628,31.002358,119.910628,31.002358,official_coordinate,river,否
1184,南浔,长江流域太湖区,頔塘,浙江,120.421996,30.886579,120.421996,30.886579,official_coordinate,river,否
714,东溪,长江流域（区域）,綦江,重庆,106.671667,28.770278,106.671667,28.770278,official_coordinate,river,否
717,石角,长江流域（区域）,蒲河,重庆,106.799167,28.931389,106.799167,28.931389,official_coordinate,river,否
1366,浦南,闽东南诸河,九龙江,福建,117.665,24.636,117.665,24.636,official_coordinate,river,是
1227,漳平,闽东南诸河,九龙江,福建,117.417,25.291,117.417,25.291,official_coordinate,river,否
1232,船场,闽东南诸河,船场溪,福建,117.25,24.616,117.25,24.616,official_coordinate,river,否
1231,龙山,闽东南诸河,芗江,福建,117.362,24.679,117.362,24.679,official_coordinate,river,否
1233,平和,闽东南诸河,花山溪,福建,117.316,24.366,117.316,24.366,official_coordinate,river,否
1230,中山桥,闽东南诸河,西溪,福建,117.64,24.506,117.64,24.506,official_coordinate,river,否
1229,郑店,闽东南诸河,西溪,福建,117.533,24.566,117.533,24.566,official_coordinate,river,否
1238,诏安,闽东南诸河,诏安东溪,福建,117.183,23.716,117.183,23.716,official_coordinate,river,否
1235,上白石,闽东诸河,交溪,福建,119.723,27.251,119.723,27.251,official_coordinate,river,否
1234,白塔,闽东诸河,交溪,福建,119.643,27.161,119.643,27.161,official_coordinate,river,否
1236,洋中坂,闽东诸河,霍童溪,福建,119.46,26.823,119.46,26.823,official_coordinate,river,否
1237,濑溪,闽南沿海诸河,木兰溪,福建,118.934,25.381,118.934,25.381,official_coordinate,river,否
1216,政和,闽江,七星溪,福建,118.852,27.368,118.852,27.368,official_coordinate,river,否
1210,水吉,闽江,南浦溪,福建,118.336,27.42,118.336,27.42,official_coordinate,river,否
1223,永泰,闽江,大樟溪,福建,118.952345,25.865998,118.952345,25.865998,official_coordinate,river,否
1205,拿口,闽江,富屯溪,福建,117.632,27.149,117.632,27.149,official_coordinate,river,否
1362,洋口,闽江,富屯溪,福建,117.917,26.796,117.917,26.796,official_coordinate,river,是
1204,邵武,闽江,富屯溪,福建,117.491,27.342,117.491,27.342,official_coordinate,river,否
1220,大田,闽江,尤溪,福建,117.834,25.667,117.834,25.667,official_coordinate,river,否
1221,尤溪大桥,闽江,尤溪,福建,118.198,26.184,118.198,26.184,official_coordinate,river,否
1363,七里街,闽江,建溪,福建,118.304,27.023,118.304,27.023,official_coordinate,river,是
1211,建阳,闽江,建溪,福建,118.123,27.326,118.123,27.326,official_coordinate,river,否
1212,武夷山,闽江,建溪,福建,118.032,27.752,118.032,27.752,official_coordinate,river,否
1215,东游,闽江,松溪,福建,118.635,27.163,118.635,27.163,official_coordinate,river,否
1214,松溪,闽江,松溪,福建,118.782,27.524,118.782,27.524,official_coordinate,river,否
1222,闽清,闽江,梅溪,福建,118.852236,26.212567,118.852236,26.212567,official_coordinate,river,否
1202,梅列,闽江,沙溪,福建,117.625,26.267,117.625,26.267,official_coordinate,river,否
1201,永安,闽江,沙溪,福建,117.358,25.981,117.358,25.981,official_coordinate,river,否
1361,沙县,闽江,沙溪,福建,117.767,26.382,117.767,26.382,official_coordinate,river,是
1200,宁化,闽江,西溪,福建,116.652,26.264,116.652,26.264,official_coordinate,river,否
1209,将乐,闽江,金溪,福建,117.442,26.702,117.442,26.702,official_coordinate,river,否
1207,建宁,闽江,金溪,福建,116.835,26.846,116.835,26.846,official_coordinate,river,否
1208,池潭坝下水文站,闽江,金溪,福建,117.13112,26.7094,117.13112,26.7094,official_coordinate,river,否
1364,延福门,闽江,闽江,福建,118.178,26.64,118.178,26.64,official_coordinate,river,是
1219,文山里,闽江,闽江,福建,119.239647,26.100811,119.239647,26.100811,official_coordinate,river,否
1218,竹岐,闽江,闽江,福建,119.098547,26.152231,119.098547,26.152231,official_coordinate,river,否
1213,麻沙,闽江,麻阳溪,福建,117.832,27.391,117.832,27.391,official_coordinate,river,否
1360,陵水,陵水河,陵水河,海南,110.031667,18.517167,110.031667,18.517167,official_coordinate,river,否
1399,梅县(四),韩江,梅江,广东,116.1186,24.3111,116.1186,24.3111,official_coordinate,river,是
1343,横山(二),韩江,梅江,广东,116.3942,24.485,116.3942,24.485,official_coordinate,river,否
1349,永定,韩江,永定河,福建,116.737,24.735,116.737,24.735,official_coordinate,river,否
1347,上杭,韩江,汀江,福建,116.423,25.077,116.423,25.077,official_coordinate,river,否
1348,溪口,韩江,汀江,广东,116.6469,24.5414,116.6469,24.5414,official_coordinate,river,否
1346,观音桥,韩江,汀江,福建,116.378,25.845,116.378,25.845,official_coordinate,river,否
1400,三河坝,韩江,韩江,广东,116.5725,24.3964,116.5725,24.3964,official_coordinate,river,是
1401,潮安,韩江,韩江,广东,116.65,23.666667,116.65,23.666667,official_coordinate,river,是
1108,香屯,香屯以上,乐安河,江西,117.5352,29,117.5352,29,official_coordinate,river,否
383,后大成,黄河,三川河,山西,110.75,37.416667,110.75,37.416667,official_coordinate,river,否
464,贾桥,黄河,东川,甘肃,107.9,36.083333,107.9,36.083333,official_coordinate,river,否
376,岢岚,黄河,东川河,山西,111.583402,38.698654,111.583402,38.698654,official_coordinate,river,否
505,山路坪,黄河,丹河,河南,112.9833,35.23333,112.9833,35.23333,official_coordinate,river,否
369,东园,黄河,五当沟,内蒙古,110.2833,40.58333,110.2833,40.58333,official_coordinate,river,否
475,皋落(河南),黄河,亳清河,山西,111.6833,35.26667,111.6833,35.26667,official_coordinate,river,否
396,大村,黄河,仕望川,陕西,110.283333,36.083333,110.283333,36.083333,official_coordinate,river,否
491,东湾,黄河,伊河,河南,111.9833,34.05,111.9833,34.05,official_coordinate,river,否
489,栾川（二）,黄河,伊河,河南,111.6,33.78333,111.6,33.78333,official_coordinate,river,否
490,潭头,黄河,伊河,河南,111.7333,33.98333,111.7333,33.98333,official_coordinate,river,否
622,龙门镇,黄河,伊河,河南,112.4667,34.55,112.4667,34.55,official_coordinate,river,是
616,黑石关,黄河,伊洛河,河南,112.9333,34.71667,112.9333,34.71667,official_coordinate,river,是
380,申家湾,黄河,佳芦河,陕西,110.483333,38.033333,110.483333,38.033333,official_coordinate,river,否
372,偏关,黄河,偏关河,山西,111.50033,39.435664,111.50033,39.435664,official_coordinate,river,否
450,淳化,黄河,冶峪河,陕西,108.585,34.789722,108.585,34.789722,official_coordinate,river,否
384,圪洞,黄河,北川河,山西,111.231261,37.890855,111.231261,37.890855,official_coordinate,river,否
352,桥头（五）,黄河,北川河,青海,101.687777,36.928055,101.687777,36.928055,official_coordinate,river,否
469,交口河,黄河,北洛河,陕西,109.3513,35.649,109.3513,35.649,official_coordinate,river,否
468,刘家河,黄河,北洛河,陕西,108.7666,36.5528,108.7666,36.5528,official_coordinate,river,否
467,吴旗,黄河,北洛河,陕西,108.1976,36.8837,108.1976,36.8837,official_coordinate,river,否
606,状头,黄河,北洛河,陕西,109.83856,35.0333,109.83856,35.0333,official_coordinate,river,是
437,千阳,黄河,千河,陕西,107.1333,34.6333,107.1333,34.6333,official_coordinate,river,否
471,志丹,黄河,周河,陕西,108.7667,36.8167,108.7667,36.8167,official_coordinate,river,否
333,夏河,黄河,大夏河,甘肃,102.493778,35.188611,102.493778,35.188611,official_coordinate,river,否
334,折桥（二）,黄河,大夏河,甘肃,103.2725,35.639722,103.2725,35.639722,official_coordinate,river,否
343,多坝,黄河,大峪沟,甘肃,103.59,34.57,103.59,34.57,official_coordinate,river,否
445,大峪,黄河,大峪河,陕西,109.111404,34.00114,109.111404,34.00114,official_coordinate,river,否
364,大武口（二）,黄河,大武口沟,宁夏,106.424494,39.081411,106.424494,39.081411,official_coordinate,river,否
484,北望,黄河,大汶河,山东,117.18353,36.042499,117.18353,36.042499,official_coordinate,river,否
485,大汶口,黄河,大汶河,山东,117.090006,35.945062,117.090006,35.945062,official_coordinate,river,否
615,戴村坝,黄河,大汶河,山东,116.482908,35.907913,116.482908,35.907913,official_coordinate,river,是
487,楼德,黄河,大汶河南支,山东,117.291623,35.886887,117.291623,35.886887,official_coordinate,river,否
407,绥德,黄河,大理河,陕西,110.2342,37.5017,110.2342,37.5017,official_coordinate,river,否
406,青阳岔,黄河,大理河,陕西,109.216666,37.366666,109.216666,37.366666,official_coordinate,river,否
355,享堂,黄河,大通河,青海,102.830639,36.353778,102.830639,36.353778,official_coordinate,river,否
353,天堂寺,黄河,大通河,甘肃,102.511111,36.9425,102.511111,36.9425,official_coordinate,river,否
354,连城,黄河,大通河,甘肃,102.8167,36.6,102.8167,36.6,official_coordinate,river,否
479,大车集,黄河,天然文岩渠,河南,114.678055,35.081666,114.678055,35.081666,official_coordinate,river,否
480,朱付村,黄河,天然文岩渠,河南,114.25,35.183055,114.25,35.183055,official_coordinate,river,否
374,高石崖,黄河,孤山川,陕西,111.05,39.05,111.05,39.05,official_coordinate,river,否
410,朱阳,黄河,宏农涧河,河南,110.7082,34.317,110.7082,34.317,official_coordinate,river,否
351,牛场,黄河,宝库河,青海,101.36,37.253889,101.36,37.253889,official_coordinate,river,否
408,李家河,黄河,小理河,陕西,109.833333,37.616666,109.833333,37.616666,official_coordinate,river,否
385,裴沟,黄河,屈产河,山西,110.75,37.183333,110.75,37.183333,official_coordinate,river,否
397,吉县,黄河,州川河,山西,110.666666,36.083333,110.666666,36.083333,official_coordinate,river,否
335,红崖子,黄河,庄浪河,甘肃,103.435833,36.190278,103.435833,36.190278,official_coordinate,river,否
390,延安,黄河,延水,陕西,109.45,36.633333,109.45,36.633333,official_coordinate,river,否
391,甘谷驿,黄河,延水,陕西,109.8,36.7,109.8,36.7,official_coordinate,river,否
389,安塞,黄河,延河,陕西,109.3167,36.8667,109.3167,36.8667,official_coordinate,river,否
430,甘谷,黄河,散渡河,甘肃,105.333333,34.766667,105.333333,34.766667,official_coordinate,river,否
402,丁家沟,黄河,无定河,陕西,110.25,37.55,110.25,37.55,official_coordinate,river,否
403,白家川,黄河,无定河,陕西,110.416666,37.233333,110.416666,37.233333,official_coordinate,river,否
401,赵石窑,黄河,无定河,陕西,109.683333,38.033333,109.683333,38.033333,official_coordinate,river,否
388,大宁,黄河,昕水河,山西,110.716666,36.466666,110.716666,36.466666,official_coordinate,river,否
375,桥头,黄河,朱家川,山西,111.133333,38.933333,111.133333,38.933333,official_coordinate,river,否
392,杏河,黄河,杏子河,陕西,108.8687,36.9343,108.8687,36.9343,official_coordinate,river,否
366,图格日格,黄河,毛不浪沟,内蒙古,108.866667,40.3,108.866667,40.3,official_coordinate,river,否
363,汝箕沟（三）,黄河,汝箕沟,宁夏,106.2571,38.9403,106.2571,38.9403,official_coordinate,river,否
439,漫湾,黄河,汤峪河,陕西,107.9,34.1333,107.9,34.1333,official_coordinate,river,否
456,袁家庵,黄河,汭河,甘肃,107.316667,35.316667,107.316667,35.316667,official_coordinate,river,否
394,临镇,黄河,汾川河,陕西,109.983333,36.333333,109.983333,36.333333,official_coordinate,river,否
395,新市河,黄河,汾川河,陕西,110.266666,36.233333,110.266666,36.233333,official_coordinate,river,否
415,义棠,黄河,汾河,山西,111.83333,37,111.83333,37,official_coordinate,river,否
413,兰村,黄河,汾河,山西,112.433333,38,112.433333,38,official_coordinate,river,否
412,寨上,黄河,汾河,山西,112.228796,37.925909,112.228796,37.925909,official_coordinate,river,否
417,柴庄,黄河,汾河,山西,111.417238,35.796977,111.417238,35.796977,official_coordinate,river,否
414,汾河二坝（河道二）,黄河,汾河,山西,112.38333,37.6,112.38333,37.6,official_coordinate,river,否
575,河津,黄河,汾河,山西,110.8,35.566667,110.8,35.566667,official_coordinate,river,是
566,赵城,黄河,汾河,山西,111.66884,36.392985,111.66884,36.392985,official_coordinate,river,是
411,静乐,黄河,汾河,山西,111.919952,38.338481,111.919952,38.338481,official_coordinate,river,否
503,五龙口,黄河,沁河,河南,112.6833,35.15,112.6833,35.15,official_coordinate,river,否
500,孔家坡,黄河,沁河,山西,112.351,36.5187,112.351,36.5187,official_coordinate,river,否
627,武陟,黄河,沁河,河南,113.2667,35.06667,113.2667,35.06667,official_coordinate,river,是
502,润城,黄河,沁河,河南,112.5167,35.46667,112.5167,35.46667,official_coordinate,river,否
501,飞岭,黄河,沁河,山西,112.268056,36.206944,112.268056,36.206944,official_coordinate,river,否
443,秦渡镇,黄河,沣河,陕西,108.760013,34.097442,108.760013,34.097442,official_coordinate,river,否
448,柳林,黄河,沮河,陕西,108.816667,35.05,108.816667,35.05,official_coordinate,river,否
473,黄陵,黄河,沮河,陕西,109.2667,35.5833,109.2667,35.5833,official_coordinate,river,否
360,青铜峡（东总）,黄河,河东总干渠,宁夏,106,37.883333,106,37.883333,official_coordinate,river,否
361,青铜峡（西总）,黄河,河西总干渠,宁夏,105.983333,37.9,105.983333,37.9,official_coordinate,river,否
605,张家山,黄河,泾河,陕西,108.596068,34.639956,108.596068,34.639956,official_coordinate,river,是
454,景村,黄河,泾河,陕西,108.136619,35.013456,108.136619,35.013456,official_coordinate,river,否
453,杨家坪,黄河,泾河,甘肃,107.733333,35.333333,107.733333,35.333333,official_coordinate,river,否
452,泾川,黄河,泾河,甘肃,107.35,35.333333,107.35,35.333333,official_coordinate,river,否
451,泾河源（三）,黄河,泾河,宁夏,106.404265,35.41736,106.404265,35.41736,official_coordinate,river,否
465,张河,黄河,泾河黑河,陕西,107.716357,35.191141,107.716357,35.191141,official_coordinate,river,否
494,卢氏,黄河,洛河,河南,111.0667,34.05,111.0667,34.05,official_coordinate,river,否
496,宜阳,黄河,洛河,河南,112.1667,34.51667,112.1667,34.51667,official_coordinate,river,否
493,灵口,黄河,洛河,陕西,110.466,34.084,110.466,34.084,official_coordinate,river,否
624,白马寺,黄河,洛河,河南,112.5833,34.71667,112.5833,34.71667,official_coordinate,river,是
495,长水（二）,黄河,洛河,河南,111.4333,34.31667,111.4333,34.31667,official_coordinate,river,否
421,东庄,黄河,洪安涧河,山西,111.873062,36.226342,111.873062,36.226342,official_coordinate,river,否
339,下巴沟 (洮二),黄河,洮河,甘肃,103.011542,34.697247,103.011542,34.697247,official_coordinate,river,否
340,岷县,黄河,洮河,甘肃,104.02,34.26,104.02,34.26,official_coordinate,river,否
341,李家村,黄河,洮河,甘肃,103.821558,35.263794,103.821558,35.263794,official_coordinate,river,否
338,碌曲,黄河,洮河,甘肃,102.458625,34.593975,102.458625,34.593975,official_coordinate,river,否
342,红旗,黄河,洮河,甘肃,103.57,35.8,103.57,35.8,official_coordinate,river,否
409,张留庄,黄河,涑水河,山西,110.316666,34.833333,110.316666,34.833333,official_coordinate,river,否
442,涝峪口,黄河,涝河,陕西,108.533333,34.016933,108.533333,34.016933,official_coordinate,river,否
499,新安（二）,黄河,涧河,河南,112.15,34.71667,112.15,34.71667,official_coordinate,river,否
381,杨家坡,黄河,清凉寺沟,山西,110.733333,37.783333,110.733333,37.783333,official_coordinate,river,否
436,益门镇,黄河,清姜河,陕西,107.1,34.3333,107.1,34.3333,official_coordinate,river,否
356,固原,黄河,清水河,宁夏,106.276469,35.955539,106.276469,35.955539,official_coordinate,river,否
564,泉眼山(二）,黄河,清水河,宁夏,105.545,37.470833,105.545,37.470833,official_coordinate,river,是
357,韩府湾（三）,黄河,清水河,宁夏,106.15088,36.59795,106.15088,36.59795,official_coordinate,river,否
433,隆德,黄河,清流河,宁夏,106.1256,35.6216,106.1256,35.6216,official_coordinate,river,否
386,子长,黄河,清涧河,陕西,109.7,37.15,109.7,37.15,official_coordinate,river,否
387,延川,黄河,清涧河,陕西,110.183333,36.883333,110.183333,36.883333,official_coordinate,river,否
584,临潼,黄河,渭河,陕西,109.2,34.433333,109.2,34.433333,official_coordinate,river,是
579,北道,黄河,渭河,甘肃,105.9,34.566667,105.9,34.566667,official_coordinate,river,是
604,华县,黄河,渭河,陕西,109.533056,34.519722,109.533056,34.519722,official_coordinate,river,是
429,华阴,黄河,渭河,陕西,110.166667,34.666667,110.166667,34.666667,official_coordinate,river,否
583,咸阳,黄河,渭河,陕西,108.7,34.316667,108.7,34.316667,official_coordinate,river,是
424,拓石,黄河,渭河,陕西,106.5333,34.5,106.5333,34.5,official_coordinate,river,否
425,林家村,黄河,渭河,陕西,107.05,34.3833,107.05,34.3833,official_coordinate,river,否
422,武山,黄河,渭河,甘肃,104.883333,34.733333,104.883333,34.733333,official_coordinate,river,否
580,魏家堡,黄河,渭河,陕西,107.75,34.3,107.75,34.3,official_coordinate,river,是
347,乐都,黄河,湟水,青海,102.408056,36.477499,102.408056,36.477499,official_coordinate,river,否
556,民和,黄河,湟水,青海,102.793222,36.335028,102.793222,36.335028,official_coordinate,river,是
344,海晏（三）,黄河,湟水,青海,101.008889,36.898333,101.008889,36.898333,official_coordinate,river,否
345,湟源,黄河,湟水,青海,101.272777,36.681388,101.272777,36.681388,official_coordinate,river,否
346,西宁,黄河,湟水,青海,101.782222,36.632499,101.782222,36.632499,official_coordinate,river,否
382,林家坪,黄河,湫水河,山西,110.866667,37.7,110.866667,37.7,official_coordinate,river,否
440,安头,黄河,漆水河,陕西,108.0596,34.5905,108.0596,34.5905,official_coordinate,river,否
449,耀县,黄河,漆水河,陕西,108.981113,34.916954,108.981113,34.916954,official_coordinate,river,否
478,济源,黄河,漭河,河南,112.6202,35.0849,112.6202,35.0849,official_coordinate,river,否
419,芦家庄,黄河,潇河,山西,113.05,37.733333,113.05,37.733333,official_coordinate,river,否
444,高桥,黄河,潏河,陕西,108.816667,34.1,108.816667,34.1,official_coordinate,river,否
446,罗李村,黄河,灞河,陕西,109.366321,34.143962,109.366321,34.143962,official_coordinate,river,否
447,马渡王,黄河,灞河,陕西,109.15,34.2334,109.15,34.2334,official_coordinate,river,否
420,苏溪,黄河,焦仲沟,山西,111.8324,36.8914,111.8324,36.8914,official_coordinate,river,否
435,社棠,黄河,牛头河,甘肃,105.966667,34.55,105.966667,34.55,official_coordinate,river,否
483,莱芜,黄河,牟汶河,山东,117.666403,36.191498,117.666403,36.191498,official_coordinate,river,否
474,泗交,黄河,王家河,山西,111.4,35.083333,111.4,35.083333,official_coordinate,river,否
477,石寺,黄河,畛水,河南,112.1,34.83333,112.1,34.83333,official_coordinate,river,否
330,唐克,黄河,白河,四川,102.461278,33.410194,102.461278,33.410194,official_coordinate,river,否
373,皇甫,黄河,皇甫川,陕西,111.083333,39.283333,111.083333,39.283333,official_coordinate,river,否
457,华亭,黄河,石堡子河,甘肃,106.680667,35.224,106.680667,35.224,official_coordinate,river,否
438,鹦鸽,黄河,石头河,陕西,107.65,34.1,107.65,34.1,official_coordinate,river,否
497,石门峪（二）,黄河,石门川,陕西,110.1333,34.15,110.1333,34.15,official_coordinate,river,否
336,会宁,黄河,祖厉河,甘肃,105.046614,35.689192,105.046614,35.689192,official_coordinate,river,否
337,靖远,黄河,祖厉河,甘肃,104.659436,36.545086,104.659436,36.545086,official_coordinate,river,否
378,高家堡,黄河,秃尾河,陕西,110.283333,38.55,110.283333,38.55,official_coordinate,river,否
379,高家川,黄河,秃尾河,陕西,110.483333,38.25,110.483333,38.25,official_coordinate,river,否
400,温家川,黄河,窟野河,陕西,110.75,38.433333,110.75,38.433333,official_coordinate,river,否
398,王道恒塔,黄河,窟野河,陕西,110.4,39.066666,110.4,39.066666,official_coordinate,river,否
399,神木,黄河,窟野河,陕西,110.5086,38.7985,110.5086,38.7985,official_coordinate,river,否
359,红柳沟鸣沙洲（四）,黄河,红柳沟,宁夏,105.8818,37.5636,105.8818,37.5636,official_coordinate,river,否
368,响沙湾,黄河,罕台川,内蒙古,109.9,40.15,109.9,40.15,official_coordinate,river,否
404,横山,黄河,芦河,陕西,109.283333,37.966666,109.283333,37.966666,official_coordinate,river,否
362,苦水河 郭家桥（三）,黄河,苦水河,宁夏,106.254722,37.985833,106.254722,37.985833,official_coordinate,river,否
460,开边,黄河,茹河,甘肃,107.059722,35.773333,107.059722,35.773333,official_coordinate,river,否
459,彭阳,黄河,茹河,宁夏,106.6512,35.8365,106.6512,35.8365,official_coordinate,river,否
349,董家庄（三）,黄河,药水河,青海,101.272222,36.667499,101.272222,36.667499,official_coordinate,river,否
472,张村驿,黄河,葫芦河,陕西,109.1333,35.9,109.1333,35.9,official_coordinate,river,否
432,秦安,黄河,葫芦河,甘肃,105.666667,34.9,105.666667,34.9,official_coordinate,river,否
431,静宁,黄河,葫芦河,甘肃,105.725944,35.535778,105.725944,35.535778,official_coordinate,river,否
458,毛家河,黄河,蒲河,甘肃,107.583333,35.516667,107.583333,35.516667,official_coordinate,river,否
377,兴县,黄河,蔚汾河,山西,111.216667,38.466667,111.216667,38.466667,official_coordinate,river,否
434,天水,黄河,藉河,甘肃,105.683333,34.583333,105.683333,34.583333,official_coordinate,river,否
393,枣园,黄河,西川,陕西,109.333,36.6333,109.333,36.6333,official_coordinate,river,否
367,龙头拐,黄河,西柳沟,内蒙古,109.783333,40.3,109.783333,40.3,official_coordinate,river,否
350,西纳川（二）,黄河,西纳川,青海,101.487222,36.764444,101.487222,36.764444,official_coordinate,river,否
476,桥头,黄河,西阳河,山西,112.05,35.2,112.05,35.2,official_coordinate,river,否
466,灵台,黄河,达溪河,甘肃,107.603944,35.071278,107.603944,35.071278,official_coordinate,river,否
481,濮阳,黄河,金堤河,河南,115.0151,35.6853,115.0151,35.6853,official_coordinate,river,否
482,范县,黄河,金堤河,河南,115.4946,35.8821,115.4946,35.8821,official_coordinate,river,否
332,同仁,黄河,隆务河,青海,102.02611,35.519999,102.02611,35.519999,official_coordinate,river,否
498,韩城,黄河,韩城河,河南,111.9167,34.5,111.9167,34.5,official_coordinate,river,否
462,庆阳,黄河,马连河,甘肃,107.883333,36,107.883333,36,official_coordinate,river,否
461,洪德,黄河,马连河,甘肃,107.2,36.766667,107.2,36.766667,official_coordinate,river,否
463,雨落坪,黄河,马连河,甘肃,107.883333,35.333333,107.883333,35.333333,official_coordinate,river,否
328,一号坝,黄河,黄河,山东,118.526861,37.601806,118.526861,37.601806,official_coordinate,river,否
302,万家寨下,黄河,黄河,山西,111.433333,39.566666,111.433333,39.566666,official_coordinate,river,否
305,万镇,黄河,黄河,陕西,110.666666,38.333333,110.666666,38.333333,official_coordinate,river,否
311,三门峡,黄河,黄河,河南,111.366667,34.816667,111.366667,34.816667,official_coordinate,river,否
295,上诠,黄河,黄河,甘肃,103.274778,36.060583,103.274778,36.060583,official_coordinate,river,否
455,下河沿,黄河,黄河,宁夏,105.042778,37.449722,105.042778,37.449722,official_coordinate,river,是
